Yamato 790245,-71.5,35.66667
Yamato 790247,-71.5,35.66667
Yamato 790250,-71.5,35.66667
Yamato 790251,-71.5,35.66667
Yamato 790253,-71.5,35.66667
Yamato 790254,-71.5,35.66667
Yamato 790256,-71.5,35.66667
Yamato 790257,-71.5,35.66667
Yamato 790260,-71.5,35.66667
Yamato 790261,-71.5,35.66667
Yamato 790262,-71.5,35.66667
Yamato 790263,-71.5,35.66667
Yamato 790265,-71.5,35.66667
Yamato 790266,-71.5,35.66667
Yamato 790267,-71.5,35.66667
Yamato 790269,-71.5,35.66667
Yamato 790270,-71.5,35.66667
Yamato 790271,-71.5,35.66667
Yamato 790272,-71.5,35.66667
Yamato 790273,-71.5,35.66667
Yamato 790274,-71.5,35.66667
Yamato 790275,-71.5,35.66667
Yamato 790276,-71.5,35.66667
Yamato 790277,-71.5,35.66667
Yamato 790278,-71.5,35.66667
Yamato 790279,-71.5,35.66667
Yamato 790280,-71.5,35.66667
Yamato 790281,-71.5,35.66667
Yamato 790282,-71.5,35.66667
Yamato 790283,-71.5,35.66667
Yamato 790284,-71.5,35.66667
Yamato 790285,-71.5,35.66667
Yamato 790286,-71.5,35.66667
Yamato 790287,-71.5,35.66667
Yamato 790288,-71.5,35.66667
Yamato 790289,-71.5,35.66667
Yamato 790290,-71.5,35.66667
Yamato 790291,-71.5,35.66667
Yamato 790292,-71.5,35.66667
Yamato 790293,-71.5,35.66667
Yamato 790294,-71.5,35.66667
Yamato 790295,-71.5,35.66667
Yamato 790296,-71.5,35.66667
Yamato 790297,-71.5,35.66667
Yamato 790298,-71.5,35.66667
Yamato 790299,-71.5,35.66667
Yamato 790300,-71.5,35.66667
Yamato 790301,-71.5,35.66667
Yamato 790302,-71.5,35.66667
Yamato 790303,-71.5,35.66667
Yamato 790304,-71.5,35.66667
Yamato 790305,-71.5,35.66667
Yamato 790306,-71.5,35.66667
Yamato 790307,-71.5,35.66667
Yamato 790308,-71.5,35.66667
Yamato 790309,-71.5,35.66667
Yamato 790310,-71.5,35.66667
Yamato 790312,-71.5,35.66667
Yamato 790313,-71.5,35.66667
Yamato 790314,-71.5,35.66667
Yamato 790315,-71.5,35.66667
Yamato 790316,-71.5,35.66667
Yamato 790317,-71.5,35.66667
Yamato 790318,-71.5,35.66667
Yamato 790319,-71.5,35.66667
Yamato 790320,-71.5,35.66667
Yamato 790321,-71.5,35.66667
Yamato 790322,-71.5,35.66667
Yamato 790323,-71.5,35.66667
Yamato 790324,-71.5,35.66667
Yamato 790325,-71.5,35.66667
Yamato 790326,-71.5,35.66667
Yamato 790327,-71.5,35.66667
Yamato 790328,-71.5,35.66667
Yamato 790329,-71.5,35.66667
Yamato 790330,-71.5,35.66667
Yamato 790331,-71.5,35.66667
Yamato 980119,,
Yamato 790332,-71.5,35.66667
Yamato 790333,-71.5,35.66667
Yamato 790334,-71.5,35.66667
Yamato 790335,-71.5,35.66667
Yamato 790337,-71.5,35.66667
Yamato 790338,-71.5,35.66667
Yamato 790339,-71.5,35.66667
Yamato 790340,-71.5,35.66667
Yamato 790341,-71.5,35.66667
Yamato 790342,-71.5,35.66667
Yamato 790343,-71.5,35.66667
Yamato 790344,-71.5,35.66667
Yamato 790345,-71.5,35.66667
Yamato 790346,-71.5,35.66667
Yamato 790347,-71.5,35.66667
Yamato 790348,-71.5,35.66667
Yamato 790349,-71.5,35.66667
Yamato 790350,-71.5,35.66667
Yamato 790351,-71.5,35.66667
Yamato 790352,-71.5,35.66667
Yamato 790353,-71.5,35.66667
Yamato 790354,-71.5,35.66667
Yamato 790355,-71.5,35.66667
Yamato 790356,-71.5,35.66667
Yamato 790357,-71.5,35.66667
Yamato 790358,-71.5,35.66667
Yamato 790359,-71.5,35.66667
Yamato 790360,-71.5,35.66667
Yamato 790380,-71.5,35.66667
Yamato 790381,-71.5,35.66667
Yamato 790382,-71.5,35.66667
Yamato 790383,-71.5,35.66667
Yamato 790384,-71.5,35.66667
Yamato 790385,-71.5,35.66667
Yamato 790386,-71.5,35.66667
Yamato 790387,-71.5,35.66667
Yamato 790388,-71.5,35.66667
Yamato 790389,-71.5,35.66667
Yamato 790390,-71.5,35.66667
Yamato 790391,-71.5,35.66667
Yamato 790393,-71.5,35.66667
Yamato 790394,-71.5,35.66667
Yamato 790395,-71.5,35.66667
Yamato 790396,-71.5,35.66667
Yamato 790397,-71.5,35.66667
Yamato 790398,-71.5,35.66667
Yamato 790399,-71.5,35.66667
Yamato 790400,-71.5,35.66667
Yamato 790401,-71.5,35.66667
Yamato 790406,-71.5,35.66667
Yamato 790407,-71.5,35.66667
Yamato 790408,-71.5,35.66667
Yamato 790409,-71.5,35.66667
Yamato 790410,-71.5,35.66667
Yamato 790411,-71.5,35.66667
Yamato 790412,-71.5,35.66667
Yamato 790413,-71.5,35.66667
Yamato 790415,-71.5,35.66667
Yamato 790416,-71.5,35.66667
Yamato 790417,-71.5,35.66667
Yamato 790418,-71.5,35.66667
Yamato 790419,-71.5,35.66667
Yamato 790420,-71.5,35.66667
Yamato 790421,-71.5,35.66667
Yamato 790422,-71.5,35.66667
Yamato 790423,-71.5,35.66667
Yamato 790424,-71.5,35.66667
Yamato 790425,-71.5,35.66667
Yamato 790426,-71.5,35.66667
Yamato 790427,-71.5,35.66667
Yamato 790428,-71.5,35.66667
Yamato 790429,-71.5,35.66667
Yamato 790430,-71.5,35.66667
Yamato 790431,-71.5,35.66667
Yamato 790432,-71.5,35.66667
Yamato 790433,-71.5,35.66667
Yamato 790434,-71.5,35.66667
Yamato 790435,-71.5,35.66667
Yamato 790436,-71.5,35.66667
Yamato 790437,-71.5,35.66667
Yamato 790438,-71.5,35.66667
Yamato 790439,-71.5,35.66667
Yamato 790440,-71.5,35.66667
Yamato 790443,-71.5,35.66667
Yamato 790444,-71.5,35.66667
Yamato 790445,-71.5,35.66667
Yamato 790446,-71.5,35.66667
Yamato 790447,-71.5,35.66667
Yamato 790448,-71.5,35.66667
Yamato 790452,-71.5,35.66667
Yamato 790453,-71.5,35.66667
Yamato 790454,-71.5,35.66667
Yamato 790455,-71.5,35.66667
Yamato 790456,-71.5,35.66667
Yamato 790459,-71.5,35.66667
Yamato 790460,-71.5,35.66667
Yamato 790461,-71.5,35.66667
Yamato 790462,-71.5,35.66667
Yamato 790463,-71.5,35.66667
Yamato 790464,-71.5,35.66667
Yamato 790465,-71.5,35.66667
Yamato 790466,-71.5,35.66667
Yamato 790467,-71.5,35.66667
Yamato 790468,-71.5,35.66667
Yamato 790469,-71.5,35.66667
Yamato 790470,-71.5,35.66667
Yamato 790471,-71.5,35.66667
Yamato 790472,-71.5,35.66667
Yamato 790473,-71.5,35.66667
Yamato 790474,-71.5,35.66667
Yamato 790475,-71.5,35.66667
Yamato 790476,-71.5,35.66667
Yamato 790477,-71.5,35.66667
Yamato 790478,-71.5,35.66667
Yamato 790479,-71.5,35.66667
Yamato 790480,-71.5,35.66667
Yamato 790481,-71.5,35.66667
Yamato 790482,-71.5,35.66667
Yamato 790483,-71.5,35.66667
Yamato 790484,-71.5,35.66667
Yamato 790485,-71.5,35.66667
Yamato 790486,-71.5,35.66667
Yamato 790489,-71.5,35.66667
Yamato 790490,-71.5,35.66667
Yamato 790491,-71.5,35.66667
Yamato 790493,-71.5,35.66667
Yamato 790494,-71.5,35.66667
Yamato 790495,-71.5,35.66667
Yamato 790496,-71.5,35.66667
Yamato 790497,-71.5,35.66667
Yamato 790498,-71.5,35.66667
Yamato 790499,-71.5,35.66667
Yamato 790500,-71.5,35.66667
Yamato 790501,-71.5,35.66667
Yamato 790502,-71.5,35.66667
Yamato 790503,-71.5,35.66667
Yamato 790504,-71.5,35.66667
Yamato 790505,-71.5,35.66667
Yamato 790506,-71.5,35.66667
Yamato 790507,-71.5,35.66667
Yamato 790508,-71.5,35.66667
Yamato 790509,-71.5,35.66667
Yamato 790510,-71.5,35.66667
Yamato 790511,-71.5,35.66667
Yamato 790512,-71.5,35.66667
Yamato 790514,-71.5,35.66667
Yamato 790517,-71.5,35.66667
Yamato 790518,-71.5,35.66667
Yamato 790519,-71.5,35.66667
Yamato 790520,-71.5,35.66667
Yamato 790521,-71.5,35.66667
Yamato 790522,-71.5,35.66667
Yamato 790523,-71.5,35.66667
Yamato 790524,-71.5,35.66667
Yamato 790525,-71.5,35.66667
Yamato 790526,-71.5,35.66667
Yamato 790527,-71.5,35.66667
Yamato 790528,-71.5,35.66667
Yamato 790529,-71.5,35.66667
Yamato 790530,-71.5,35.66667
Yamato 790531,-71.5,35.66667
Yamato 790532,-71.5,35.66667
Yamato 790533,-71.5,35.66667
Yamato 790534,-71.5,35.66667
Yamato 790535,-71.5,35.66667
Yamato 790536,-71.5,35.66667
Yamato 790537,-71.5,35.66667
Yamato 790538,-71.5,35.66667
Yamato 790539,-71.5,35.66667
Yamato 790540,-71.5,35.66667
Yamato 790541,-71.5,35.66667
Yamato 790542,-71.5,35.66667
Yamato 790543,-71.5,35.66667
Yamato 790544,-71.5,35.66667
Yamato 790545,-71.5,35.66667
Yamato 790546,-71.5,35.66667
Yamato 790547,-71.5,35.66667
Yamato 790548,-71.5,35.66667
Yamato 790549,-71.5,35.66667
Yamato 790550,-71.5,35.66667
Yamato 790551,-71.5,35.66667
Yamato 790552,-71.5,35.66667
Yamato 790553,-71.5,35.66667
Yamato 790554,-71.5,35.66667
Yamato 790555,-71.5,35.66667
Yamato 790556,-71.5,35.66667
Yamato 790557,-71.5,35.66667
Yamato 790558,-71.5,35.66667
Yamato 790559,-71.5,35.66667
Yamato 790560,-71.5,35.66667
Yamato 790561,-71.5,35.66667
Yamato 790562,-71.5,35.66667
Yamato 790563,-71.5,35.66667
Yamato 790564,-71.5,35.66667
Yamato 790565,-71.5,35.66667
Yamato 790566,-71.5,35.66667
Yamato 790567,-71.5,35.66667
Yamato 790568,-71.5,35.66667
Yamato 790569,-71.5,35.66667
Yamato 790570,-71.5,35.66667
Yamato 790571,-71.5,35.66667
Yamato 790572,-71.5,35.66667
Yamato 790573,-71.5,35.66667
Yamato 790574,-71.5,35.66667
Yamato 790575,-71.5,35.66667
Yamato 790576,-71.5,35.66667
Yamato 790577,-71.5,35.66667
Yamato 790578,-71.5,35.66667
Yamato 790579,-71.5,35.66667
Yamato 790580,-71.5,35.66667
Yamato 790581,-71.5,35.66667
Yamato 790582,-71.5,35.66667
Yamato 790583,-71.5,35.66667
Yamato 790584,-71.5,35.66667
Yamato 790585,-71.5,35.66667
Yamato 790586,-71.5,35.66667
Yamato 790587,-71.5,35.66667
Yamato 790588,-71.5,35.66667
Yamato 790589,-71.5,35.66667
Yamato 790590,-71.5,35.66667
Yamato 790591,-71.5,35.66667
Yamato 790592,-71.5,35.66667
Yamato 790593,-71.5,35.66667
Yamato 790594,-71.5,35.66667
Yamato 790595,-71.5,35.66667
Yamato 790596,-71.5,35.66667
Yamato 790597,-71.5,35.66667
Yamato 790598,-71.5,35.66667
Yamato 790599,-71.5,35.66667
Yamato 790600,-71.5,35.66667
Yamato 790601,-71.5,35.66667
Yamato 790602,-71.5,35.66667
Yamato 790603,-71.5,35.66667
Yamato 790604,-71.5,35.66667
Yamato 790605,-71.5,35.66667
Yamato 790606,-71.5,35.66667
Yamato 790607,-71.5,35.66667
Yamato 790608,-71.5,35.66667
Yamato 790609,-71.5,35.66667
Yamato 790610,-71.5,35.66667
Yamato 790611,-71.5,35.66667
Yamato 790612,-71.5,35.66667
Yamato 790613,-71.5,35.66667
Yamato 790614,-71.5,35.66667
Yamato 790615,-71.5,35.66667
Yamato 790616,-71.5,35.66667
Yamato 790617,-71.5,35.66667
Yamato 790618,-71.5,35.66667
Yamato 790619,-71.5,35.66667
Yamato 790620,-71.5,35.66667
Yamato 790621,-71.5,35.66667
Yamato 790622,-71.5,35.66667
Yamato 790623,-71.5,35.66667
Yamato 790624,-71.5,35.66667
Yamato 790625,-71.5,35.66667
Yamato 790626,-71.5,35.66667
Yamato 790627,-71.5,35.66667
Yamato 790628,-71.5,35.66667
Yamato 790629,-71.5,35.66667
Yamato 790630,-71.5,35.66667
Yamato 790631,-71.5,35.66667
Yamato 790632,-71.5,35.66667
Yamato 790633,-71.5,35.66667
Yamato 790634,-71.5,35.66667
Yamato 790635,-71.5,35.66667
Yamato 790636,-71.5,35.66667
Yamato 790637,-71.5,35.66667
Yamato 790638,-71.5,35.66667
Yamato 790639,-71.5,35.66667
Yamato 790640,-71.5,35.66667
Yamato 790641,-71.5,35.66667
Yamato 790642,-71.5,35.66667
Yamato 790643,-71.5,35.66667
Yamato 790644,-71.5,35.66667
Yamato 790645,-71.5,35.66667
Yamato 790646,-71.5,35.66667
Yamato 790647,-71.5,35.66667
Yamato 790648,-71.5,35.66667
Yamato 790649,-71.5,35.66667
Yamato 790650,-71.5,35.66667
Yamato 790651,-71.5,35.66667
Yamato 790652,-71.5,35.66667
Yamato 790653,-71.5,35.66667
Yamato 790654,-71.5,35.66667
Yamato 790655,-71.5,35.66667
Yamato 790656,-71.5,35.66667
Yamato 790657,-71.5,35.66667
Yamato 790658,-71.5,35.66667
Yamato 790659,-71.5,35.66667
Yamato 790660,-71.5,35.66667
Yamato 790661,-71.5,35.66667
Yamato 790662,-71.5,35.66667
Yamato 790663,-71.5,35.66667
Yamato 790664,-71.5,35.66667
Yamato 790665,-71.5,35.66667
Yamato 790666,-71.5,35.66667
Yamato 790667,-71.5,35.66667
Yamato 790668,-71.5,35.66667
Yamato 790669,-71.5,35.66667
Yamato 790670,-71.5,35.66667
Yamato 790671,-71.5,35.66667
Yamato 790672,-71.5,35.66667
Yamato 790673,-71.5,35.66667
Yamato 790674,-71.5,35.66667
Yamato 790675,-71.5,35.66667
Yamato 790676,-71.5,35.66667
Yamato 790677,-71.5,35.66667
Yamato 790678,-71.5,35.66667
Yamato 790679,-71.5,35.66667
Yamato 790680,-71.5,35.66667
Yamato 790681,-71.5,35.66667
Yamato 790682,-71.5,35.66667
Yamato 790683,-71.5,35.66667
Yamato 790684,-71.5,35.66667
Yamato 790685,-71.5,35.66667
Yamato 790686,-71.5,35.66667
Yamato 790687,-71.5,35.66667
Yamato 790688,-71.5,35.66667
Yamato 790689,-71.5,35.66667
Yamato 790690,-71.5,35.66667
Yamato 790691,-71.5,35.66667
Yamato 790692,-71.5,35.66667
Yamato 790693,-71.5,35.66667
Yamato 790694,-71.5,35.66667
Yamato 790695,-71.5,35.66667
Yamato 790696,-71.5,35.66667
Yamato 790697,-71.5,35.66667
Yamato 790698,-71.5,35.66667
Yamato 790699,-71.5,35.66667
Yamato 790700,-71.5,35.66667
Yamato 790701,-71.5,35.66667
Yamato 790702,-71.5,35.66667
Yamato 790703,-71.5,35.66667
Yamato 790704,-71.5,35.66667
Yamato 790705,-71.5,35.66667
Yamato 790706,-71.5,35.66667
Yamato 790707,-71.5,35.66667
Yamato 790708,-71.5,35.66667
Yamato 790709,-71.5,35.66667
Yamato 790710,-71.5,35.66667
Yamato 790711,-71.5,35.66667
Yamato 790712,-71.5,35.66667
Yamato 790713,-71.5,35.66667
Yamato 790714,-71.5,35.66667
Yamato 790715,-71.5,35.66667
Yamato 790716,-71.5,35.66667
Yamato 790717,-71.5,35.66667
Yamato 790718,-71.5,35.66667
Yamato 790719,-71.5,35.66667
Yamato 790720,-71.5,35.66667
Yamato 790721,-71.5,35.66667
Yamato 790722,-71.5,35.66667
Yamato 790723,-71.5,35.66667
Yamato 790724,-71.5,35.66667
Yamato 790725,-71.5,35.66667
Yamato 790727,-71.5,35.66667
Yamato 790728,-71.5,35.66667
Yamato 790729,-71.5,35.66667
Yamato 790731,-71.5,35.66667
Yamato 790732,-71.5,35.66667
Yamato 790734,-71.5,35.66667
Yamato 790735,-71.5,35.66667
Yamato 790736,-71.5,35.66667
Yamato 790737,-71.5,35.66667
Yamato 790738,-71.5,35.66667
Yamato 790739,-71.5,35.66667
Yamato 790740,-71.5,35.66667
Yamato 790742,-71.5,35.66667
Yamato 790743,-71.5,35.66667
Yamato 790744,-71.5,35.66667
Yamato 790745,-71.5,35.66667
Yamato 790746,-71.5,35.66667
Yamato 790747,-71.5,35.66667
Yamato 790748,-71.5,35.66667
Yamato 790749,-71.5,35.66667
Yamato 790751,-71.5,35.66667
Yamato 790752,-71.5,35.66667
Yamato 790754,-71.5,35.66667
Yamato 790755,-71.5,35.66667
Yamato 790756,-71.5,35.66667
Yamato 790757,-71.5,35.66667
Yamato 790760,-71.5,35.66667
Yamato 790761,-71.5,35.66667
Yamato 790764,-71.5,35.66667
Yamato 790765,-71.5,35.66667
Yamato 790766,-71.5,35.66667
Yamato 790767,-71.5,35.66667
Yamato 790769,-71.5,35.66667
Yamato 790770,-71.5,35.66667
Yamato 790774,-71.5,35.66667
Yamato 790775,-71.5,35.66667
Yamato 790779,-71.5,35.66667
Yamato 790780,-71.5,35.66667
Yamato 790781,-71.5,35.66667
Yamato 790782,-71.5,35.66667
Yamato 790783,-71.5,35.66667
Yamato 790784,-71.5,35.66667
Yamato 790785,-71.5,35.66667
Yamato 790786,-71.5,35.66667
Yamato 790787,-71.5,35.66667
Yamato 790788,-71.5,35.66667
Yamato 790789,-71.5,35.66667
Yamato 790790,-71.5,35.66667
Yamato 790791,-71.5,35.66667
Yamato 790792,-71.5,35.66667
Yamato 790793,-71.5,35.66667
Yamato 790794,-71.5,35.66667
Yamato 790795,-71.5,35.66667
Yamato 790796,-71.5,35.66667
Yamato 790797,-71.5,35.66667
Yamato 790798,-71.5,35.66667
Yamato 790799,-71.5,35.66667
Yamato 790800,-71.5,35.66667
Yamato 790801,-71.5,35.66667
Yamato 790802,-71.5,35.66667
Yamato 790803,-71.5,35.66667
Yamato 790804,-71.5,35.66667
Yamato 790805,-71.5,35.66667
Yamato 790806,-71.5,35.66667
Yamato 790807,-71.5,35.66667
Yamato 790808,-71.5,35.66667
Yamato 790809,-71.5,35.66667
Yamato 790810,-71.5,35.66667
Yamato 790811,-71.5,35.66667
Yamato 790812,-71.5,35.66667
Yamato 790813,-71.5,35.66667
Yamato 790814,-71.5,35.66667
Yamato 790815,-71.5,35.66667
Yamato 790816,-71.5,35.66667
Yamato 790817,-71.5,35.66667
Yamato 790818,-71.5,35.66667
Yamato 790819,-71.5,35.66667
Yamato 790820,-71.5,35.66667
Yamato 790821,-71.5,35.66667
Yamato 790822,-71.5,35.66667
Yamato 790823,-71.5,35.66667
Yamato 790824,-71.5,35.66667
Yamato 790825,-71.5,35.66667
Yamato 790826,-71.5,35.66667
Yamato 790827,-71.5,35.66667
Yamato 790828,-71.5,35.66667
Yamato 790829,-71.5,35.66667
Yamato 790830,-71.5,35.66667
Yamato 790831,-71.5,35.66667
Yamato 790832,-71.5,35.66667
Yamato 790833,-71.5,35.66667
Yamato 790834,-71.5,35.66667
Yamato 790835,-71.5,35.66667
Yamato 790836,-71.5,35.66667
Yamato 790837,-71.5,35.66667
Yamato 790838,-71.5,35.66667
Yamato 790839,-71.5,35.66667
Yamato 790840,-71.5,35.66667
Yamato 790841,-71.5,35.66667
Yamato 790842,-71.5,35.66667
Yamato 790843,-71.5,35.66667
Yamato 790844,-71.5,35.66667
Yamato 790845,-71.5,35.66667
Yamato 790846,-71.5,35.66667
Yamato 790847,-71.5,35.66667
Yamato 790848,-71.5,35.66667
Yamato 790849,-71.5,35.66667
Yamato 790850,-71.5,35.66667
Yamato 790851,-71.5,35.66667
Yamato 790852,-71.5,35.66667
Yamato 790853,-71.5,35.66667
Yamato 790854,-71.5,35.66667
Yamato 790855,-71.5,35.66667
Yamato 790856,-71.5,35.66667
Yamato 790857,-71.5,35.66667
Yamato 790858,-71.5,35.66667
Yamato 790859,-71.5,35.66667
Yamato 790860,-71.5,35.66667
Yamato 790861,-71.5,35.66667
Yamato 790862,-71.5,35.66667
Yamato 790863,-71.5,35.66667
Yamato 790864,-71.5,35.66667
Yamato 790865,-71.5,35.66667
Yamato 790866,-71.5,35.66667
Yamato 790867,-71.5,35.66667
Yamato 790868,-71.5,35.66667
Yamato 790869,-71.5,35.66667
Yamato 790870,-71.5,35.66667
Yamato 790871,-71.5,35.66667
Yamato 790872,-71.5,35.66667
Yamato 790873,-71.5,35.66667
Yamato 790874,-71.5,35.66667
Yamato 790875,-71.5,35.66667
Yamato 790876,-71.5,35.66667
Yamato 790877,-71.5,35.66667
Yamato 790878,-71.5,35.66667
Yamato 790879,-71.5,35.66667
Yamato 790880,-71.5,35.66667
Yamato 790881,-71.5,35.66667
Yamato 790882,-71.5,35.66667
Yamato 790883,-71.5,35.66667
Yamato 790884,-71.5,35.66667
Yamato 790885,-71.5,35.66667
Yamato 790886,-71.5,35.66667
Yamato 790887,-71.5,35.66667
Yamato 790888,-71.5,35.66667
Yamato 790889,-71.5,35.66667
Yamato 790890,-71.5,35.66667
Yamato 790891,-71.5,35.66667
Yamato 790892,-71.5,35.66667
Yamato 790893,-71.5,35.66667
Yamato 790894,-71.5,35.66667
Yamato 790895,-71.5,35.66667
Yamato 790896,-71.5,35.66667
Yamato 790897,-71.5,35.66667
Yamato 790898,-71.5,35.66667
Yamato 790899,-71.5,35.66667
Yamato 790900,-71.5,35.66667
Yamato 790901,-71.5,35.66667
Yamato 790902,-71.5,35.66667
Yamato 790903,-71.5,35.66667
Yamato 790904,-71.5,35.66667
Yamato 790905,-71.5,35.66667
Yamato 790906,-71.5,35.66667
Yamato 790907,-71.5,35.66667
Yamato 790908,-71.5,35.66667
Yamato 790909,-71.5,35.66667
Yamato 790910,-71.5,35.66667
Yamato 790911,-71.5,35.66667
Yamato 790912,-71.5,35.66667
Yamato 790913,-71.5,35.66667
Yamato 790914,-71.5,35.66667
Yamato 790915,-71.5,35.66667
Yamato 790916,-71.5,35.66667
Yamato 790917,-71.5,35.66667
Yamato 790918,-71.5,35.66667
Yamato 790919,-71.5,35.66667
Yamato 790920,-71.5,35.66667
Yamato 790921,-71.5,35.66667
Yamato 790922,-71.5,35.66667
Yamato 790923,-71.5,35.66667
Yamato 790924,-71.5,35.66667
Yamato 790925,-71.5,35.66667
Yamato 790926,-71.5,35.66667
Yamato 790927,-71.5,35.66667
Yamato 790928,-71.5,35.66667
Yamato 790929,-71.5,35.66667
Yamato 790930,-71.5,35.66667
Yamato 790931,-71.5,35.66667
Yamato 790932,-71.5,35.66667
Yamato 790933,-71.5,35.66667
Yamato 790934,-71.5,35.66667
Yamato 790935,-71.5,35.66667
Yamato 790936,-71.5,35.66667
Yamato 790937,-71.5,35.66667
Yamato 790938,-71.5,35.66667
Yamato 790939,-71.5,35.66667
Yamato 790940,-71.5,35.66667
Yamato 790941,-71.5,35.66667
Yamato 790942,-71.5,35.66667
Yamato 790943,-71.5,35.66667
Yamato 790944,-71.5,35.66667
Yamato 790946,-71.5,35.66667
Yamato 790947,-71.5,35.66667
Yamato 790948,-71.5,35.66667
Yamato 790949,-71.5,35.66667
Yamato 790950,-71.5,35.66667
Yamato 790952,-71.5,35.66667
Yamato 790953,-71.5,35.66667
Yamato 790954,-71.5,35.66667
Yamato 790957,-71.5,35.66667
Yamato 790959,-71.5,35.66667
Yamato 790960,-71.5,35.66667
Yamato 790962,-71.5,35.66667
Yamato 790963,-71.5,35.66667
Yamato 790964,-71.5,35.66667
Yamato 790965,-71.5,35.66667
Yamato 790969,-71.5,35.66667
Yamato 790971,-71.5,35.66667
Yamato 790972,-71.5,35.66667
Yamato 790973,-71.5,35.66667
Yamato 790974,-71.5,35.66667
Yamato 790975,-71.5,35.66667
Yamato 790976,-71.5,35.66667
Yamato 790977,-71.5,35.66667
Yamato 790978,-71.5,35.66667
Yamato 790979,-71.5,35.66667
Yamato 790980,-71.5,35.66667
Yamato 790981,-71.5,35.66667
Yamato 790982,-71.5,35.66667
Yamato 790983,-71.5,35.66667
Yamato 790985,-71.5,35.66667
Yamato 790986,-71.5,35.66667
Yamato 790987,-71.5,35.66667
Yamato 790990,-71.5,35.66667
Yamato 790991,-71.5,35.66667
Yamato 790992,-71.5,35.66667
Yamato 790993,-71.5,35.66667
Yamato 790994,-71.5,35.66667
Yamato 790995,-71.5,35.66667
Yamato 790996,-71.5,35.66667
Yamato 790997,-71.5,35.66667
Yamato 790998,-71.5,35.66667
Yamato 790999,-71.5,35.66667
Yamato 791000,-71.5,35.66667
Yamato 791001,-71.5,35.66667
Yamato 791002,-71.5,35.66667
Yamato 791003,-71.5,35.66667
Yamato 791004,-71.5,35.66667
Yamato 791005,-71.5,35.66667
Yamato 791006,-71.5,35.66667
Yamato 791007,-71.5,35.66667
Yamato 791008,-71.5,35.66667
Yamato 791009,-71.5,35.66667
Yamato 791010,-71.5,35.66667
Yamato 791011,-71.5,35.66667
Yamato 791012,-71.5,35.66667
Yamato 791013,-71.5,35.66667
Yamato 791014,-71.5,35.66667
Yamato 791015,-71.5,35.66667
Yamato 791016,-71.5,35.66667
Yamato 791017,-71.5,35.66667
Yamato 791018,-71.5,35.66667
Yamato 791019,-71.5,35.66667
Yamato 791020,-71.5,35.66667
Yamato 791021,-71.5,35.66667
Yamato 791022,-71.5,35.66667
Yamato 791023,-71.5,35.66667
Yamato 791024,-71.5,35.66667
Yamato 791025,-71.5,35.66667
Yamato 791026,-71.5,35.66667
Yamato 791027,-71.5,35.66667
Yamato 791028,-71.5,35.66667
Yamato 791029,-71.5,35.66667
Yamato 791030,-71.5,35.66667
Yamato 791031,-71.5,35.66667
Yamato 791032,-71.5,35.66667
Yamato 791033,-71.5,35.66667
Yamato 791034,-71.5,35.66667
Yamato 791035,-71.5,35.66667
Yamato 791036,-71.5,35.66667
Yamato 791037,-71.5,35.66667
Yamato 791038,-71.5,35.66667
Yamato 791039,-71.5,35.66667
Yamato 791040,-71.5,35.66667
Yamato 791041,-71.5,35.66667
Yamato 791042,-71.5,35.66667
Yamato 791043,-71.5,35.66667
Yamato 791045,-71.5,35.66667
Yamato 791046,-71.5,35.66667
Yamato 791047,-71.5,35.66667
Yamato 791048,-71.5,35.66667
Yamato 791049,-71.5,35.66667
Yamato 791050,-71.5,35.66667
Yamato 791052,-71.5,35.66667
Yamato 791053,-71.5,35.66667
Yamato 791054,-71.5,35.66667
Yamato 791055,-71.5,35.66667
Yamato 791056,-71.5,35.66667
Yamato 791057,-71.5,35.66667
Yamato 791058,-71.5,35.66667
Yamato 791059,-71.5,35.66667
Yamato 791060,-71.5,35.66667
Yamato 791061,-71.5,35.66667
Yamato 791062,-71.5,35.66667
Yamato 791064,-71.5,35.66667
Yamato 791065,-71.5,35.66667
Yamato 791066,-71.5,35.66667
Yamato 791067,-71.5,35.66667
Yamato 791068,-71.5,35.66667
Yamato 791069,-71.5,35.66667
Yamato 791070,-71.5,35.66667
Yamato 791071,-71.5,35.66667
Yamato 791072,-71.5,35.66667
Yamato 791073,-71.5,35.66667
Yamato 791074,-71.5,35.66667
Yamato 791075,-71.5,35.66667
Yamato 791076,-71.5,35.66667
Yamato 791077,-71.5,35.66667
Yamato 791078,-71.5,35.66667
Yamato 791079,-71.5,35.66667
Yamato 791080,-71.5,35.66667
Yamato 791081,-71.5,35.66667
Yamato 791082,-71.5,35.66667
Yamato 791083,-71.5,35.66667
Yamato 791084,-71.5,35.66667
Yamato 791085,-71.5,35.66667
Yamato 791086,-71.5,35.66667
Yamato 791087,-71.5,35.66667
Yamato 791088,-71.5,35.66667
Yamato 791089,-71.5,35.66667
Yamato 791090,-71.5,35.66667
Yamato 791091,-71.5,35.66667
Yamato 791092,-71.5,35.66667
Yamato 791093,-71.5,35.66667
Yamato 791094,-71.5,35.66667
Yamato 791095,-71.5,35.66667
Yamato 791096,-71.5,35.66667
Yamato 791097,-71.5,35.66667
Yamato 791098,-71.5,35.66667
Yamato 791099,-71.5,35.66667
Yamato 791100,-71.5,35.66667
Yamato 791101,-71.5,35.66667
Yamato 791102,-71.5,35.66667
Yamato 791103,-71.5,35.66667
